length,dotsNum,isAtAppers,isHavingIP,slashNum,makafNum,isTinyUrl,isIpInURL,isMailto,subDomainsNum,label
66,4,0,0,7,0,0,0,0,6,1
43,3,0,0,4,0,0,0,0,3,1
80,3,0,0,7,0,0,0,0,5,0
78,4,0,0,5,0,0,0,0,4,1
39,1,0,0,4,0,0,0,0,3,0
107,7,0,0,10,1,0,0,0,9,1
43,3,0,0,3,2,0,0,0,2,0
112,5,0,0,10,0,0,0,0,9,1
102,2,0,0,8,0,0,0,0,5,1
32,2,0,0,3,0,0,0,0,1,1
27,3,0,0,3,0,0,0,0,1,1
58,5,0,0,5,1,0,0,0,4,0
51,1,0,0,4,0,0,0,0,2,1
95,1,0,0,10,1,0,0,0,8,1
31,3,0,0,3,0,0,0,0,2,1
107,4,0,0,6,0,0,0,0,5,1
34,2,0,0,4,0,0,0,0,3,0
35,2,0,0,3,1,0,0,0,1,1
79,2,0,0,8,0,0,0,0,6,1
130,5,0,0,5,4,0,0,0,4,1
34,2,0,0,4,0,0,0,0,2,0
123,12,0,0,5,1,0,0,0,3,1
206,3,0,0,5,1,0,0,0,4,1
31,2,0,0,4,0,0,0,0,2,0
40,2,0,0,4,0,0,0,0,3,1
72,5,0,0,7,0,0,0,0,6,1
42,2,0,0,4,1,0,0,0,3,1
73,3,0,0,5,0,0,0,0,4,0
38,3,0,0,3,1,0,0,0,2,0
44,3,0,0,4,0,0,0,0,3,0
40,2,0,0,4,0,0,0,0,3,1
29,2,0,0,3,0,0,0,0,2,1
90,5,0,0,14,1,0,0,0,13,1
47,2,0,0,5,0,1,0,0,3,0
20,1,0,0,4,0,0,0,0,2,0
101,6,0,0,10,1,0,0,0,9,1
108,1,0,0,12,1,0,0,0,10,1
123,8,0,0,8,0,0,0,0,7,1
103,3,0,0,7,0,0,0,0,6,1
86,2,0,0,8,2,0,0,0,6,1
38,3,0,0,5,0,0,0,0,4,1
74,6,0,0,5,0,0,0,0,4,1
35,3,0,0,3,0,0,0,0,2,0
25,2,0,0,3,0,1,0,0,2,0
54,3,0,0,5,1,1,0,0,4,0
26,2,0,0,4,0,0,0,0,2,1
45,3,0,0,5,0,0,0,0,4,0
52,2,0,0,5,1,0,0,0,3,1
55,3,0,0,6,0,0,0,0,5,0
34,1,0,0,5,0,0,0,0,3,0
37,4,0,0,3,0,0,0,0,2,0
83,5,0,0,7,2,0,0,0,6,1
57,2,0,0,6,0,1,0,0,4,0
86,2,0,0,4,0,0,0,0,3,1
50,3,0,0,5,0,0,0,0,4,0
70,3,0,0,5,0,0,0,0,4,0
49,3,0,0,4,0,0,0,0,3,1
38,4,0,0,5,0,0,0,0,3,0
34,2,0,0,4,0,0,0,0,3,0
153,14,0,0,4,2,0,0,0,2,1
67,3,0,0,7,1,0,0,0,6,1
24,3,0,0,4,0,0,0,0,2,0
39,3,0,0,3,1,0,0,0,1,1
39,2,0,0,4,0,0,0,0,3,0
33,2,0,0,4,0,0,0,0,3,0
51,2,0,0,4,2,0,0,0,3,1
45,2,0,0,6,0,0,0,0,5,1
95,2,0,0,4,0,0,0,0,3,0
203,20,0,0,4,2,0,0,0,2,1
29,1,0,0,4,1,0,0,0,2,1
110,7,0,0,10,1,0,0,0,9,1
87,3,0,0,8,0,0,0,0,7,0
101,7,0,0,4,0,0,0,0,2,1
57,3,0,0,5,0,0,0,0,3,0
139,1,0,0,10,4,0,0,0,8,1
101,6,0,0,10,1,0,0,0,8,1
31,2,0,0,4,0,0,0,0,2,0
44,3,0,0,4,0,0,0,0,2,0
61,3,0,0,4,0,0,0,0,3,1
59,3,0,0,4,0,0,0,0,3,0
27,2,0,0,4,0,0,0,0,2,1
155,1,0,0,8,0,0,0,0,6,1
56,2,0,0,5,0,0,0,0,4,1
40,3,0,0,5,0,0,0,0,3,0
189,3,0,0,4,1,0,0,0,3,1
45,3,0,0,4,0,0,0,0,2,0
36,3,0,0,3,0,1,0,0,2,0
93,1,0,0,7,1,0,0,0,5,1
56,2,0,0,8,1,0,0,0,6,1
34,3,0,0,4,0,0,0,0,3,0
31,3,0,0,3,0,0,0,0,2,0
99,6,0,0,7,1,0,0,0,6,1
28,1,0,0,4,0,0,0,0,2,1
189,7,0,0,4,11,0,0,0,2,1
40,2,0,0,4,0,0,0,0,3,0
34,3,0,0,3,0,0,0,0,2,0
43,3,0,0,3,0,0,0,0,2,1
48,3,0,0,4,0,0,0,0,3,0
28,2,0,0,3,0,0,0,0,2,0
376,3,0,0,5,8,0,0,0,4,1
37,2,0,0,5,0,0,0,0,3,0
35,3,0,0,4,1,0,0,0,2,0
61,2,0,0,7,1,0,0,0,5,1
161,9,0,0,5,1,0,0,0,4,1
51,3,0,0,4,0,0,0,0,3,0
56,3,0,0,6,0,0,0,0,4,0
34,2,0,0,3,0,0,0,0,2,0
53,3,0,0,4,1,0,0,0,3,0
95,6,0,0,10,0,0,0,0,9,1
40,2,0,0,4,0,0,0,0,3,1
44,3,0,0,4,0,0,0,0,3,0
173,8,0,0,6,2,0,0,0,4,1
41,1,0,0,4,0,0,0,0,3,0
63,2,0,0,4,0,0,0,0,3,1
35,3,0,0,3,0,0,0,0,2,0
149,1,0,0,8,0,0,0,0,6,1
49,3,0,0,6,0,0,0,0,5,1
84,3,0,0,9,4,0,0,0,8,0
26,2,0,0,4,0,0,0,0,2,0
35,3,0,0,4,0,0,0,0,3,0
57,1,0,0,5,1,0,0,0,3,1
109,8,0,0,8,1,0,0,0,7,1
73,3,0,0,7,0,0,0,0,5,1
33,2,0,0,4,0,0,0,0,3,0
44,3,0,0,3,0,0,0,0,2,1
28,2,0,0,4,0,0,0,0,2,0
54,3,0,0,4,0,0,0,0,3,0
33,2,0,0,4,0,0,0,0,3,0
54,3,0,0,4,1,0,0,0,3,0
34,2,0,0,4,0,0,0,0,3,0
42,3,0,0,4,1,0,0,0,3,0
35,3,0,0,3,0,0,0,0,2,0
36,1,0,0,4,0,0,0,0,3,1
113,2,0,0,4,0,0,0,0,3,1
143,8,0,0,14,4,0,0,0,13,1
133,6,0,0,4,4,0,0,0,2,1
63,3,0,0,7,1,0,0,0,6,0
40,2,0,0,5,0,0,0,0,3,1
34,2,0,0,4,0,0,0,0,3,0
262,3,0,0,10,1,0,0,0,9,1
57,2,0,0,7,4,0,0,0,5,0
40,2,0,0,4,0,0,0,0,3,1
44,4,0,0,4,1,0,0,0,3,0
40,2,0,0,4,0,0,0,0,2,0
41,1,0,0,6,0,1,0,0,4,0
51,4,0,0,4,0,0,0,0,3,0
72,3,0,0,9,1,1,0,0,8,1
76,3,0,0,6,1,0,0,0,5,1
40,2,0,0,3,0,0,0,0,2,0
43,2,0,0,5,0,0,0,0,4,1
79,2,0,0,8,0,0,0,0,6,1
34,2,0,0,4,0,0,0,0,3,0
51,4,0,0,4,1,0,0,0,3,0
68,3,0,0,5,2,0,0,0,4,1
97,7,0,0,10,0,0,0,0,9,1
156,9,0,0,4,2,0,0,0,2,1
53,3,0,0,3,0,0,0,0,2,1
65,4,0,0,3,0,0,0,0,2,1
40,4,0,0,4,0,0,0,0,3,1
35,2,0,0,4,0,0,0,0,2,0
63,5,0,0,5,2,0,0,0,4,0
86,1,0,0,8,1,0,0,0,6,1
46,2,0,0,6,0,0,0,0,4,0
63,7,0,0,4,0,0,0,0,3,0
139,7,0,0,3,6,0,0,0,2,1
48,3,0,0,4,0,0,0,0,3,0
83,1,0,0,5,1,0,0,0,3,1
43,3,0,0,4,1,0,0,0,3,0
32,2,0,0,4,0,0,0,0,2,0
174,21,0,0,3,0,0,0,0,1,1
52,2,0,0,5,1,0,0,0,3,1
363,12,0,0,4,1,0,0,0,3,1
149,11,0,0,4,1,1,0,0,3,1
155,10,0,0,3,4,0,0,0,2,1
621,3,0,0,5,13,0,0,0,4,1
17,2,0,0,3,0,0,0,0,1,1
50,2,0,0,5,1,0,0,0,4,1
56,3,0,0,6,0,0,0,0,5,0
71,4,0,0,4,0,0,0,0,3,1
96,2,0,0,4,4,0,0,0,3,1
79,3,0,0,3,0,0,0,0,2,0
194,2,0,0,5,1,1,0,0,4,1
76,3,0,0,9,2,0,0,0,7,1
48,3,0,0,3,0,1,0,0,1,1
98,6,0,0,10,1,0,0,0,9,1
28,2,0,0,4,0,1,0,0,3,1
30,3,0,0,4,0,0,0,0,2,0
45,2,0,0,6,0,0,0,0,5,1
261,14,0,0,6,3,0,0,0,5,1
26,3,0,0,2,0,0,0,0,1,1
37,3,0,0,4,0,0,0,0,2,0
31,2,0,0,5,0,0,0,0,3,0
68,4,0,0,7,0,0,0,0,6,1
181,3,0,0,8,0,0,0,0,7,1
38,3,0,0,4,0,0,0,0,3,0
101,3,0,0,10,2,0,0,0,9,1
33,3,0,0,3,0,0,0,0,2,0
149,5,0,0,15,1,0,0,0,14,1
44,3,0,0,4,0,0,0,0,3,0
133,12,0,0,3,3,1,0,0,1,1
43,7,0,0,4,0,0,0,0,3,1
45,3,0,0,4,0,0,0,0,3,0
25,1,0,0,4,0,0,0,0,2,1
123,5,0,0,7,1,0,0,0,6,1
40,2,0,0,4,1,0,0,0,2,1
33,2,0,0,4,0,0,0,0,3,0
44,3,0,0,4,0,0,0,0,3,1
57,2,0,0,8,0,0,0,0,7,0
45,2,0,0,5,1,0,0,0,4,1
243,12,0,0,4,2,0,0,0,2,1
78,1,0,0,7,4,0,0,0,5,1
36,2,0,0,5,0,0,0,0,3,0
50,2,0,0,4,2,0,0,0,3,1
82,3,0,0,7,0,0,0,0,5,0
40,4,0,0,4,0,0,0,0,3,0
73,2,0,0,6,1,0,0,0,5,1
148,1,0,0,7,0,0,0,0,6,1
59,2,0,0,7,0,0,0,0,6,1
47,2,0,0,5,0,0,0,0,4,1
36,2,0,0,5,2,0,0,0,3,0
29,2,0,0,4,0,0,0,0,2,1
46,3,0,0,4,0,0,0,0,3,0
50,5,0,0,4,0,0,0,0,3,0
34,2,0,0,4,0,0,0,0,3,0
37,2,0,0,12,0,0,0,0,10,0
89,6,0,0,10,1,0,0,0,9,1
34,1,0,0,4,0,0,0,0,2,0
58,2,0,0,4,1,0,0,0,3,1
48,3,0,0,4,2,0,0,0,3,1
55,3,0,0,5,0,0,0,0,4,0
350,3,0,0,5,9,0,0,0,4,1
44,3,0,0,3,0,0,0,0,2,1
344,3,0,0,5,5,0,0,0,4,1
38,3,0,0,4,1,0,0,0,2,0
86,6,0,0,7,1,0,0,0,6,1
29,2,0,0,4,0,0,0,0,2,0
44,2,0,0,5,1,0,0,0,3,1
54,3,0,0,5,0,0,0,0,4,0
159,15,0,0,5,1,0,0,0,3,1
34,1,0,0,5,0,0,0,0,3,0
32,1,0,0,6,0,0,0,0,4,0
120,8,0,0,7,1,0,0,0,6,1
96,6,0,0,8,0,0,0,0,7,1
61,1,0,0,7,0,0,0,0,5,1
140,7,0,0,3,7,0,0,0,2,1
41,2,0,0,5,0,0,0,0,3,1
89,3,0,0,7,0,0,0,0,6,1
37,2,0,0,5,0,0,0,0,3,0
58,3,0,0,5,0,0,0,0,4,0
41,4,0,0,5,0,0,0,0,3,1
115,3,0,0,10,0,0,0,0,9,1
207,3,0,0,3,0,0,0,0,2,1
21,2,0,0,3,0,0,0,0,1,1
71,6,0,0,7,0,0,0,0,6,0
209,1,0,0,12,6,0,0,0,10,1
32,2,0,0,4,0,0,0,0,2,0
198,12,0,0,5,0,0,0,0,4,1
33,3,0,0,3,0,0,0,0,2,0
35,2,0,0,4,0,0,0,0,2,0
64,5,0,0,4,0,0,0,0,3,1
52,3,0,0,4,0,0,0,0,3,0
36,2,0,0,3,0,0,0,0,2,0
66,3,0,0,4,0,0,0,0,3,0
45,4,0,0,5,1,0,0,0,3,0
28,2,0,0,3,0,0,0,0,2,0
43,4,0,0,5,0,0,0,0,4,0
23,2,0,0,4,0,0,0,0,2,0
39,2,0,0,4,0,0,0,0,2,0
42,3,0,0,3,1,0,0,0,2,0
112,14,0,0,3,1,0,0,0,1,1
103,7,0,0,5,1,0,0,0,4,1
385,17,0,0,16,5,0,0,0,15,1
89,3,0,0,8,3,0,0,0,7,1
89,3,0,0,3,0,1,0,0,2,1
37,2,0,0,3,0,0,0,0,1,1
368,3,0,0,5,8,0,0,0,4,1
63,7,0,0,4,0,0,0,0,3,0
119,6,0,0,14,1,0,0,0,13,1
82,2,0,0,7,0,0,0,0,6,1
36,3,0,0,4,0,1,0,0,3,0
33,2,0,0,4,0,0,0,0,3,0
42,3,0,0,4,0,0,0,0,3,0
51,5,0,0,5,1,0,0,0,3,1
350,3,0,0,5,9,0,0,0,4,1
57,1,0,0,5,0,0,0,0,4,1
34,2,0,0,4,0,0,0,0,3,0
34,2,0,0,4,0,0,0,0,3,0
102,7,0,0,7,1,0,0,0,6,1
103,4,0,0,5,1,1,0,0,4,1
49,3,0,0,6,0,0,0,0,5,1
49,3,0,0,4,0,0,0,0,3,0
33,2,0,0,2,1,0,0,0,1,1
56,3,0,0,7,0,1,0,0,6,1
63,2,0,0,4,2,0,0,0,3,1
39,3,0,0,3,0,0,0,0,2,0
79,2,0,0,8,0,0,0,0,6,1
46,3,0,0,5,0,0,0,0,3,0
57,1,0,0,4,0,0,0,0,2,1
61,4,0,0,7,0,0,0,0,6,0
25,1,0,0,3,0,0,0,0,1,1
43,2,0,0,4,0,0,0,0,3,0
50,3,0,0,4,0,0,0,0,3,0
36,2,0,0,4,0,0,0,0,3,0
34,2,0,0,3,0,0,0,0,1,1
29,1,0,0,4,0,0,0,0,2,1
34,2,0,0,4,0,0,0,0,3,0
40,2,0,0,4,0,0,0,0,3,1
62,3,0,0,4,1,0,0,0,3,0
34,3,0,0,3,0,0,0,0,2,1
36,3,0,0,3,0,0,0,0,2,0
74,3,0,0,5,0,0,0,0,3,1
39,3,0,0,5,0,0,0,0,4,1
374,15,0,0,3,1,0,0,0,2,1
112,5,0,0,5,2,0,0,0,4,1
41,3,0,0,4,0,1,0,0,3,0
39,3,0,0,4,0,0,0,0,3,0
45,4,0,0,4,0,0,0,0,3,0
42,3,0,0,3,0,0,0,0,2,0
104,5,0,0,6,0,0,0,0,5,1
132,13,0,0,4,2,0,0,0,2,1
41,4,0,0,4,0,0,0,0,3,1
76,5,0,0,6,0,1,0,0,5,1
47,4,0,0,5,0,0,0,0,4,0
34,2,0,0,4,0,0,0,0,3,0
44,4,0,0,3,0,0,0,0,2,0
75,5,0,0,7,0,0,0,0,6,1
50,2,0,0,4,0,0,0,0,3,0
83,3,0,0,10,0,0,0,0,9,1
354,3,0,0,5,11,0,0,0,4,1
33,2,0,0,4,0,0,0,0,3,0
114,7,0,0,10,1,0,0,0,9,1
34,2,0,0,4,0,0,0,0,3,1
55,3,0,0,4,0,0,0,0,3,1
106,7,0,0,10,1,0,0,0,9,1
65,2,0,0,13,0,0,0,0,11,1
317,12,0,0,6,1,0,0,0,4,1
27,3,0,0,3,0,1,0,0,2,1
41,4,0,0,3,0,0,0,0,2,1
166,13,0,0,4,0,0,0,0,3,1
34,2,0,0,4,0,0,0,0,3,0
54,3,0,0,6,0,0,0,0,5,0
71,1,0,0,7,2,0,0,0,5,1
30,2,0,0,4,0,0,0,0,2,0
100,6,0,0,10,1,0,0,0,9,1
33,2,0,0,4,0,0,0,0,3,0
34,2,0,0,4,0,0,0,0,3,0
126,5,0,0,7,1,0,0,0,6,1
191,3,0,0,5,3,0,0,0,4,1
30,2,0,0,3,0,0,0,0,2,1
42,3,0,0,5,0,1,0,0,4,0
67,1,0,0,4,7,0,0,0,3,0
62,3,0,0,4,1,0,0,0,3,0
55,3,0,0,4,1,0,0,0,3,1
54,4,0,0,5,2,0,0,0,4,0
66,4,0,0,7,0,0,0,0,6,1
49,3,0,0,6,0,0,0,0,5,1
32,3,0,0,4,0,0,0,0,3,0
165,4,0,0,4,7,0,0,0,3,1
26,2,0,0,4,0,0,0,0,2,0
95,5,0,0,10,1,0,0,0,9,1
38,2,0,0,4,0,0,0,0,2,0
72,4,0,0,4,0,0,0,0,3,1
41,3,0,0,5,0,0,0,0,3,0
40,2,0,0,4,0,0,0,0,3,1
41,3,0,0,4,0,0,0,0,3,0
326,16,0,0,8,4,0,0,0,7,1
376,3,0,0,5,9,0,0,0,4,1
104,7,0,0,7,1,0,0,0,6,1
86,6,0,0,10,1,0,0,0,9,1
123,2,0,0,4,0,0,0,0,3,1
32,3,0,0,3,0,0,0,0,1,1
101,7,0,0,4,0,0,0,0,2,1
160,13,0,0,4,0,0,0,0,2,1
61,3,0,0,6,0,0,0,0,5,1
133,7,0,0,8,1,0,0,0,7,1
34,2,0,0,4,0,0,0,0,3,0
32,1,0,0,5,0,0,0,0,3,0
33,3,0,0,4,0,0,0,0,2,0
58,3,0,0,6,0,0,0,0,5,0
32,4,0,0,3,0,0,0,0,1,1
50,2,0,0,6,0,0,0,0,5,0
265,10,0,0,6,2,0,0,0,5,1
189,8,0,0,7,4,0,0,0,5,1
65,3,0,0,5,3,0,0,0,4,0
45,3,0,0,4,0,0,0,0,3,1
32,3,0,0,4,0,0,0,0,2,0
44,3,0,0,3,4,0,0,0,1,1
83,1,0,0,5,1,0,0,0,3,1
111,7,0,0,10,1,0,0,0,9,1
64,3,0,0,7,3,0,0,0,5,0
99,5,0,0,6,0,1,0,0,5,1
376,3,0,0,5,6,0,0,0,4,1
48,2,0,0,4,0,0,0,0,3,0
42,3,0,0,3,2,1,0,0,2,0
75,7,0,0,7,0,0,0,0,6,1
67,3,0,0,5,0,0,0,0,4,1
180,15,0,0,4,1,0,0,0,3,1
47,2,0,0,5,0,0,0,0,4,1
38,3,0,0,3,1,0,0,0,2,0
215,3,0,0,4,1,0,0,0,3,1
36,3,0,0,3,0,0,0,0,2,0
46,2,0,0,5,1,0,0,0,4,1
66,2,0,0,4,0,0,0,0,3,1
64,5,0,0,7,0,0,0,0,6,1
27,2,0,0,4,0,0,0,0,2,0
34,2,0,0,4,0,0,0,0,3,0
34,2,0,0,4,0,0,0,0,3,0
82,3,0,0,7,1,0,0,0,6,1
34,2,0,0,4,0,0,0,0,3,0
238,3,0,0,3,3,0,0,0,2,1
34,2,0,0,4,0,0,0,0,3,0
38,2,0,0,3,1,0,0,0,1,1
242,12,0,0,3,1,0,0,0,2,1
54,3,0,0,6,0,0,0,0,5,0
67,2,0,0,7,0,0,0,0,6,1
95,3,0,0,9,1,0,0,0,8,1
37,3,0,0,3,0,0,0,0,2,0
38,2,0,0,5,0,0,0,0,3,0
63,2,0,0,5,0,0,0,0,4,1
32,2,0,0,4,0,0,0,0,3,0
34,3,0,0,3,0,0,0,0,2,0
49,2,0,0,6,0,0,0,0,5,0
34,2,0,0,3,0,0,0,0,1,1
37,3,0,0,3,0,0,0,0,2,0
250,12,0,0,10,4,0,0,0,9,1
58,3,0,0,5,0,0,0,0,4,1
198,3,0,0,4,1,0,0,0,3,1
350,3,0,0,5,7,0,0,0,4,1
26,3,0,0,3,0,0,0,0,1,1
45,1,0,0,5,0,0,0,0,3,0
40,2,0,0,5,0,1,0,0,3,0
47,5,0,0,3,1,0,0,0,1,1
48,1,0,0,5,1,0,0,0,3,1
57,4,0,0,5,0,0,0,0,3,0
44,2,0,0,5,0,0,0,0,3,0
73,2,0,0,5,0,0,0,0,4,1
22,1,0,0,4,0,0,0,0,2,1
39,2,0,0,3,0,0,0,0,1,1
52,1,0,0,5,2,0,0,0,3,0
24,2,0,0,4,0,1,0,0,2,1
376,3,0,0,5,5,0,0,0,4,1
86,5,0,0,9,0,0,0,0,8,1
36,3,0,0,3,0,0,0,0,2,0
182,5,0,0,3,2,0,0,0,2,1
97,6,0,0,7,1,0,0,0,6,1
67,3,0,0,4,0,0,0,0,3,1
38,1,0,0,4,0,0,0,0,2,1
58,5,0,0,4,0,0,0,0,3,1
42,3,0,0,4,0,0,0,0,3,0
350,3,0,0,5,9,0,0,0,4,1
31,2,0,0,3,0,0,0,0,1,1
37,2,0,0,3,1,0,0,0,2,1
46,2,0,0,3,0,0,0,0,2,0
72,4,0,0,4,0,0,0,0,3,1
39,3,0,0,3,0,0,0,0,2,0
30,2,0,0,3,0,0,0,0,2,0
49,2,0,0,6,0,0,0,0,4,0
114,6,0,0,5,1,0,0,0,4,1
52,5,0,0,4,0,0,0,0,3,0
34,2,0,0,5,0,0,0,0,3,0
44,1,0,0,5,1,0,0,0,3,0
186,6,0,0,9,0,0,0,0,8,1
44,3,0,0,4,1,0,0,0,3,0
25,2,0,0,4,0,0,0,0,2,0
165,9,0,0,4,2,0,0,0,3,1
242,13,0,0,9,0,0,0,0,8,1
37,2,0,0,4,0,0,0,0,2,0
40,2,0,0,4,0,0,0,0,3,1
67,1,0,0,7,1,0,0,0,5,1
54,2,0,0,5,0,0,0,0,4,1
34,3,0,0,3,0,0,0,0,2,1
203,7,0,0,4,3,0,0,0,3,1
31,2,0,0,4,0,0,0,0,2,0
36,3,0,0,4,0,0,0,0,2,0
106,2,0,0,6,12,0,0,0,4,0
111,1,0,0,4,1,0,0,0,3,1
47,2,0,0,5,0,0,0,0,3,0
95,6,0,0,8,0,0,0,0,7,1
28,2,0,0,4,0,0,0,0,2,0
67,2,0,0,6,1,0,0,0,5,1
43,2,0,0,5,0,0,0,0,3,0
117,7,0,0,10,2,1,0,0,9,1
33,2,0,0,4,0,0,0,0,2,0
90,6,0,0,10,1,0,0,0,9,1
44,2,0,0,4,0,1,0,0,3,0
46,2,0,0,6,0,0,0,0,4,0
45,2,0,0,4,0,0,0,0,3,0
48,2,0,0,4,0,0,0,0,3,0
36,3,0,0,3,0,1,0,0,2,0
35,2,0,0,3,0,1,0,0,1,1
27,2,0,0,4,0,0,0,0,2,0
80,2,0,0,8,1,0,0,0,7,1
34,2,0,0,4,0,0,0,0,3,0
39,3,0,0,4,0,0,0,0,3,0
30,2,0,0,3,0,0,0,0,1,1
31,2,0,0,4,0,0,0,0,2,0
170,7,0,0,5,6,0,0,0,3,1
62,4,0,0,4,0,0,0,0,3,1
121,2,0,0,3,0,0,0,0,2,1
164,6,0,0,4,4,1,0,0,2,1
41,2,0,0,4,0,0,0,0,3,0
79,2,0,0,8,0,0,0,0,6,1
124,10,0,0,4,0,1,0,0,2,1
64,3,0,0,8,0,0,0,0,7,0
36,2,0,0,3,0,1,0,0,1,1
90,4,0,0,5,4,0,0,0,3,1
94,4,0,0,11,0,0,0,0,10,1
34,2,0,0,4,0,0,0,0,3,0
210,5,0,0,5,0,0,0,0,4,1
40,2,0,0,5,1,0,0,0,4,1
87,4,0,0,6,3,0,0,0,4,1
85,3,0,0,3,2,0,0,0,2,1
99,6,0,0,5,2,0,0,0,3,1
98,7,0,0,6,1,0,0,0,5,1
32,2,0,0,4,0,0,0,0,3,0
20,1,0,0,3,0,1,0,0,2,1
93,2,0,0,5,0,0,0,0,4,1
64,2,0,0,6,1,0,0,0,5,1
43,3,0,0,4,0,0,0,0,3,0
48,3,0,0,3,1,0,0,0,2,1
90,7,0,0,7,0,0,0,0,6,1
265,10,0,0,6,2,0,0,0,5,1
44,4,0,0,4,1,0,0,0,3,1
64,2,0,0,3,5,0,0,0,2,0
119,3,0,0,10,0,0,0,0,9,1
103,3,0,0,4,1,1,0,0,3,1
71,2,0,0,9,1,0,0,0,7,1
38,2,0,0,2,1,0,0,0,1,1
131,12,0,0,5,0,0,0,0,4,1
36,2,0,0,5,0,0,0,0,4,0
74,1,0,0,8,1,1,0,0,5,1
63,4,0,0,8,1,0,0,0,7,1
111,6,0,0,4,2,0,0,0,2,1
44,3,0,0,3,0,1,0,0,2,0
20,1,0,0,3,0,1,0,0,2,1
72,1,0,0,7,0,0,0,0,6,1
32,2,0,0,4,1,0,0,0,2,0
27,2,0,0,3,0,0,0,0,1,1
68,3,0,0,7,2,0,0,0,6,1
37,2,0,0,4,0,0,0,0,2,0
33,2,0,0,5,0,0,0,0,3,0
86,6,1,0,4,0,0,0,0,3,1
53,1,0,0,5,2,0,0,0,3,0
317,12,0,0,6,1,0,0,0,4,1
59,5,0,0,6,0,0,0,0,5,0
138,6,0,0,7,1,0,0,0,6,1
43,2,0,0,5,1,0,0,0,4,1
34,2,0,0,4,0,0,0,0,3,0
149,12,0,0,4,0,0,0,0,3,1
37,3,0,0,3,0,0,0,0,1,1
97,4,0,0,2,0,0,0,0,1,1
93,2,0,0,6,0,0,0,0,5,1
148,4,0,0,5,1,0,0,0,4,1
59,5,0,0,5,0,0,0,0,4,1
61,2,0,0,5,0,0,0,0,4,1
228,6,0,0,6,2,0,0,0,5,1
78,3,0,0,6,0,0,0,0,5,0
47,3,0,0,5,0,0,0,0,4,0
53,3,0,0,6,1,0,0,0,5,1
41,4,0,0,6,0,0,0,0,5,0
34,2,0,0,4,0,0,0,0,3,0
69,2,0,0,4,2,1,0,0,3,0
44,2,0,0,5,0,0,0,0,3,0
68,3,0,0,6,1,0,0,0,5,1
48,1,0,0,5,0,0,0,0,3,0
44,3,0,0,4,0,0,0,0,3,0
44,3,0,0,5,0,0,0,0,4,0
45,3,0,0,3,0,0,0,0,2,0
19,1,0,0,3,0,0,0,0,2,1
350,3,0,0,5,6,0,0,0,4,1
44,1,0,0,5,1,0,0,0,3,1
77,3,0,0,7,1,0,0,0,6,0
36,2,0,0,5,0,0,0,0,3,0
42,1,0,0,4,0,0,0,0,2,1
36,1,0,0,4,1,0,0,0,2,0
33,3,0,0,4,1,0,0,0,2,0
46,3,0,0,6,0,0,0,0,4,1
40,2,0,0,4,0,0,0,0,3,1
31,3,0,0,3,0,0,0,0,2,0
42,2,0,0,4,1,0,0,0,3,0
42,3,0,0,3,2,1,0,0,2,0
35,2,0,0,5,0,1,0,0,4,0
184,14,0,0,3,1,0,0,0,1,1
73,2,0,0,8,1,0,0,0,7,1
21,1,0,0,4,0,0,0,0,2,0
239,7,0,0,6,4,0,0,0,5,1
376,3,0,0,5,8,0,0,0,4,1
59,3,0,0,5,0,0,0,0,4,0
65,2,0,0,6,0,0,0,0,5,1
122,4,0,0,7,0,0,0,0,5,1
150,4,0,0,4,1,0,0,0,3,1
55,2,0,0,3,0,0,0,0,2,1
40,3,0,0,4,0,0,0,0,3,1
34,2,0,0,3,0,0,0,0,2,0
20,1,0,0,4,0,0,0,0,2,0
34,2,0,0,4,0,0,0,0,3,0
47,3,0,0,4,0,0,0,0,3,0
40,2,0,0,4,0,0,0,0,3,1
193,3,0,0,4,12,0,0,0,3,1
47,4,0,0,4,1,0,0,0,3,0
100,1,0,0,6,1,0,0,0,5,1
58,3,0,0,6,1,0,0,0,5,0
98,2,0,0,9,3,0,0,0,7,1
32,2,0,0,4,0,0,0,0,3,0
30,2,0,0,2,0,0,0,0,1,1
32,3,0,0,3,0,0,0,0,1,1
36,2,0,0,4,0,0,0,0,2,0
62,2,0,0,8,0,0,0,0,7,1
36,2,0,0,4,0,0,0,0,3,0
46,3,0,0,4,2,0,0,0,3,1
77,3,0,0,10,0,0,0,0,9,1
38,3,0,0,3,0,0,0,0,2,0
36,2,0,0,5,0,0,0,0,3,0
28,2,0,0,4,0,0,0,0,2,0
53,2,0,0,7,0,0,0,0,5,1
20,1,0,0,3,0,1,0,0,2,1
113,2,0,0,9,2,0,0,0,8,1
72,4,0,0,8,1,0,0,0,7,1
82,3,0,0,8,3,0,0,0,6,1
350,3,0,0,5,9,0,0,0,4,1
39,3,0,0,5,0,0,0,0,3,0
84,6,0,0,7,1,0,0,0,6,1
29,1,0,0,4,0,0,0,0,2,1
44,3,0,0,3,0,0,0,0,2,0
30,2,0,0,4,0,0,0,0,2,0
35,2,0,0,4,1,0,0,0,2,0
34,2,0,0,4,0,0,0,0,3,0
62,3,0,0,7,2,0,0,0,6,0
54,1,0,0,5,0,0,0,0,3,1
71,3,0,0,8,0,0,0,0,7,1
75,1,0,0,5,0,0,0,0,3,1
47,3,0,0,6,0,0,0,0,5,0
27,2,0,0,4,0,0,0,0,2,0
